ds,y,property_id
2019-03-10,478790.6177202715,144
2019-03-17,490790.3458028349,144
2019-03-24,500898.94208188244,144
2019-03-31,514484.764925325,144
2019-04-07,560841.9757373873,144
2019-04-14,603925.7939901459,144
2019-04-21,648177.8888515758,144
2019-04-28,678688.5394118193,144
2019-05-05,711418.5801587629,144
2019-05-12,752879.3208650284,144
2019-05-19,793777.4866305933,144
2019-05-26,855529.6525090672,144
2019-06-02,842206.0585150772,144
2019-06-09,835066.2784415629,144
2019-06-16,947540.0820951341,144
2019-06-23,948022.2356248478,144
2019-06-30,964757.5960614122,144
2019-07-07,960665.9673403674,144
2019-07-14,952984.2958204132,144
2019-07-21,961314.3530608703,144
2019-07-28,986455.6269218929,144
2019-08-04,984495.6415423022,144
2019-08-11,983843.0632471462,144
2019-08-18,993918.9685510664,144
2019-08-25,993068.8236843017,144
2019-09-01,866545.1484701043,144
2019-09-08,853605.7775624432,144
2019-09-15,849800.5222326678,144
2019-09-22,845840.3988730026,144
2019-09-29,843447.671652249,144
2019-10-06,836119.3254140381,144
2019-10-13,820768.1194225346,144
2019-10-20,841130.0717522937,144
2019-10-27,856091.4925351035,144
2019-11-03,777837.9545423044,144
2019-11-10,733245.4476363612,144
2019-11-17,657863.1183084224,144
2019-11-24,632505.1290655789,144
2019-12-01,582749.3160089804,144
2019-12-08,528136.9922812479,144
2019-12-15,494549.18226990465,144
2019-12-22,468542.7095237513,144
2019-12-29,434144.4628881341,144
2020-01-05,438656.85838192457,144
2020-01-12,435580.7535619772,144
2020-01-19,436465.03681338334,144
2020-01-26,438789.47618067765,144
2020-02-02,439848.66176715505,144
2020-02-09,447966.9532000882,144
2020-02-16,445899.02998835937,144
2020-02-23,438721.99401397724,144
2020-03-01,441681.4854012107,144
2020-03-08,448235.57556326326,144
2020-03-15,448781.84080257895,144
2020-03-22,451280.5193491833,144
2020-03-29,457900.0128298234,144
2020-04-05,486873.9564504,144
2020-04-12,520302.97063588316,144
2020-04-19,557934.9432874705,144
2020-04-26,586353.9077779747,144
2020-05-03,615092.2695786941,144
2020-05-10,651260.6793474165,144
2020-05-17,710576.7837547727,144
2020-05-24,793967.9759868559,144
2020-05-31,829386.1002301021,144
2020-06-07,803310.7024217896,144
2020-06-14,821333.7221996615,144
2020-06-21,841557.2005036261,144
2020-06-28,853170.3637713335,144
2020-07-05,867574.4864296418,144
2020-07-12,858238.3685405601,144
2020-07-19,844212.970475101,144
2020-07-26,850519.4239474554,144
2020-08-02,837673.5567452665,144
2020-08-09,827494.7375237247,144
2020-08-16,838293.5500296277,144
2020-08-23,868702.6215937699,144
2020-08-30,877247.9479493289,144
2020-09-06,859723.8511001483,144
2020-09-13,855602.2253059744,144
2020-09-20,862663.5275164548,144
2020-09-27,869895.7231127633,144
2020-10-04,871410.7215037008,144
2020-10-11,876332.6495324997,144
2020-10-18,873313.9386003423,144
2020-10-25,861812.5932864399,144
2020-11-01,787167.892691648,144
2020-11-08,758981.9477841763,144
2020-11-15,677563.5941125081,144
2020-11-22,648134.8150510024,144
2020-11-29,596832.0711388325,144
2020-12-06,561919.3015941127,144
2020-12-13,504168.247222946,144
2020-12-20,475179.4607558246,144
2020-12-27,438219.74668479204,144
2021-01-03,442998.8623842172,144
2021-01-10,436004.68653034535,144
2021-01-17,439090.39405627304,144
2021-01-24,435502.89287241036,144
2021-01-31,420280.6153510878,144
2021-02-07,427957.1566484873,144
2021-02-14,423866.327611169,144
2021-02-21,420036.9290290464,144
2021-02-28,421641.7708822626,144
2021-03-07,430711.1342614427,144
2021-03-14,436266.46163117327,144
2021-03-21,429226.26085869333,144
2021-03-28,443632.20434924087,144
2021-04-04,488523.8425427117,144
2021-04-11,510942.30004368554,144
2021-04-18,567584.4271851621,144
2021-04-25,613234.1118811034,144
2021-05-02,678283.0195494451,144
2021-05-09,745470.7471118328,144
2021-05-16,808199.2624068041,144
2021-05-23,878627.4761192166,144
2021-05-30,948590.9194113372,144
2021-06-06,944975.7985726809,144
2021-06-13,944277.9500838405,144
2021-06-20,934021.5287944718,144
2021-06-27,929421.0794625129,144
2021-07-04,932452.1278727299,144
2021-07-11,933067.3590997225,144
2021-07-18,919286.8878328546,144
2021-07-25,906744.4355446436,144
2021-08-01,930946.5052912915,144
2021-08-08,916689.3977081855,144
2021-08-15,946221.8568487166,144
2021-08-22,920157.6942592382,144
2021-08-29,886747.6313179769,144
2021-09-05,920336.369868137,144
2021-09-12,886722.9768278114,144
2021-09-19,895344.9779130061,144
2021-09-26,891037.5197998388,144
2021-10-03,917907.7013675087,144
2021-10-10,935771.7718039188,144
2021-10-17,958173.5616473662,144
2021-10-24,950983.7522285471,144
2021-10-31,934046.8919588231,144
2021-11-07,837297.2670351235,144
2021-11-14,795540.9314773446,144
2021-11-21,727271.2261703899,144
2021-11-28,679444.6597990851,144
2021-12-05,545762.0748525336,144
2021-12-12,509103.42932986486,144
2021-12-19,484630.2634908922,144
2021-12-26,436546.49760100705,144
2022-01-02,442815.6199390619,144
2022-01-09,437588.4958368525,144
2022-01-16,436281.39519246377,144
2022-01-23,432366.8310004086,144
2022-01-30,433668.8975569849,144
2022-02-06,429518.5222630935,144
2022-02-13,424509.2243398199,144
2022-02-20,425873.48016184865,144
2022-02-27,436705.5179050435,144
2022-03-06,441011.32019441226,144
2022-03-13,449307.419040649,144
2022-03-20,463929.7927526932,144
2022-03-27,460340.13490575127,144
2022-04-03,502960.85505444143,144
2022-04-10,524604.919777049,144
2022-04-17,547837.512146368,144
2022-04-24,592008.465442251,144
2022-05-01,636331.147654901,144
2022-05-08,668908.8701497759,144
2022-05-15,734677.1002373092,144
2022-05-22,793905.3794815518,144
2022-05-29,866123.5436461468,144
2022-06-05,857340.630034107,144
2022-06-12,866107.2501426926,144
2022-06-19,882991.6266982378,144
2022-06-26,916175.8821966285,144
2022-07-03,952702.8099437893,144
2022-07-10,940189.550040703,144
2022-07-17,937745.3289020751,144
2022-07-24,828157.1822483883,144
2022-07-31,848522.6232283403,144
2022-08-07,854665.6847377751,144
2022-08-14,865655.8859170198,144
2022-08-21,876411.6043207785,144
2022-08-28,978654.0558867306,144
2022-09-04,965784.3882974976,144
2022-09-11,993923.5902563103,144
2022-09-18,978186.4426199062,144
2022-09-25,988121.2284591222,144
2022-10-02,978860.469850116,144
2022-10-09,982173.5088379366,144
2022-10-16,1010991.8969986852,144
2022-10-23,1006923.24945105,144
2022-10-30,1024626.7676441628,144
2022-11-06,910435.5335484337,144
2022-11-13,836172.2276369496,144
2022-11-20,784140.3224666158,144
2022-11-27,755221.941008402,144
2022-12-04,674112.7324801348,144
2022-12-11,606267.4695245987,144
2022-12-18,549006.505657338,144
2022-12-25,504626.41541004955,144
2023-01-01,509820.69141657953,144
2023-01-08,521364.32066304993,144
2023-01-15,524357.130878093,144
2023-01-22,524090.51444770826,144
2023-01-29,522925.6846925603,144
2023-02-05,512545.6085907206,144
2023-02-12,512280.0860506282,144
2023-02-19,519283.67090233247,144
2023-02-26,529935.1925696149,144
2023-03-05,607857.0916252391,144
2023-03-12,620376.8590503009,144
2023-03-19,626062.4424323321,144
2023-03-26,632325.5242333051,144
2023-04-02,582955.3525895642,144
2023-04-09,609470.3431768338,144
2023-04-16,673181.5319819401,144
2023-04-23,727256.9484585177,144
2023-04-30,732821.1520060543,144
2023-05-07,793327.3934598389,144
2023-05-14,839907.8963777634,144
2023-05-21,884581.4044884586,144
2023-05-28,935994.5119621581,144
2023-06-04,945672.9105450734,144
2023-06-11,946433.2760025124,144
2023-06-18,971500.2714456739,144
2023-06-25,965423.4066495728,144
2023-07-02,977212.4602003437,144
2023-07-09,968014.6262700706,144
2023-07-16,951949.0813011568,144
2023-07-23,951705.4218907332,144
2023-07-30,942582.9623181402,144
2023-08-06,940493.4644803512,144
2023-08-13,946090.3021141242,144
2023-08-20,934436.2113861996,144
2023-08-27,925615.4671602602,144
2023-09-03,907398.9982242492,144
2023-09-10,922383.5742751237,144
2023-09-17,931110.6984248895,144
2023-09-24,943801.5716402781,144
2023-10-01,935892.1811595341,144
2023-10-08,935491.5040912455,144
2023-10-15,925376.1573875797,144
2023-10-22,947169.3254024714,144
2023-10-29,947373.9673441497,144
2023-11-05,882082.2899868235,144
2023-11-12,789277.0372693926,144
2023-11-19,712668.642663032,144
2023-11-26,678755.8352041652,144
2023-12-03,625041.6119046428,144
2023-12-10,568560.4768974175,144
2023-12-17,524252.04611814686,144
2023-12-24,495034.798504785,144
2023-12-31,466031.30904330953,144
2024-01-07,468629.4277930276,144
2024-01-14,476829.6768334549,144
2024-01-21,479038.3977097502,144
2024-01-28,474294.11711293936,144
2024-02-04,487551.270549062,144
2024-02-11,495705.8897043041,144
2024-02-18,493353.9982094417,144
2024-02-25,492728.4295261968,144
2024-03-03,483901.44414409244,144
2024-03-10,479744.0305250078,144
2024-03-17,477473.96046808735,144
2024-03-24,480684.18992341275,144
2024-03-31,488901.17352815275,144
2024-04-07,527310.7417627557,144
2024-04-14,563063.0689943237,144
2024-04-21,601665.9916059414,144
2024-04-28,656720.7844808167,144
2024-05-05,707585.483348266,144
2024-05-12,784245.3910399871,144
2024-05-19,851470.5693776817,144
2024-05-26,914462.8497037791,144
2024-06-02,818487.0389127493,144
2024-06-09,894742.9436382705,144
2024-06-16,902406.7430734369,144
2024-06-23,908346.06405835,144
2024-06-30,911070.0355887786,144
2024-07-07,924966.9179742498,144
2024-07-14,956368.5750545226,144
2024-07-21,975035.2676744533,144
2024-07-28,982186.1406582649,144
2024-08-04,973425.2738750696,144
2024-08-11,988471.8167431583,144
2024-08-18,964718.4488046422,144
2024-08-25,956888.1907953918,144
2024-09-01,957516.1647532058,144
2024-09-08,946227.4743422742,144
2024-09-15,936759.9266866475,144
2024-09-22,918597.4169241319,144
2024-09-29,909148.8900517151,144
2024-10-06,931589.6876948661,144
2024-10-13,951822.8800954538,144
2024-10-20,963303.3486378561,144
2024-10-27,990793.3403585557,144
2024-11-03,936919.018211484,144
2024-11-10,842104.6858762337,144
2024-11-17,760328.391212756,144
2024-11-24,689182.0262578112,144
2024-12-01,649419.5150660264,144
2024-12-08,612479.6437745147,144
2024-12-15,561646.273758771,144
2024-12-22,446412.0,144
2018-01-07,213679.96061770828,145
2018-01-14,214489.2077859191,145
2018-01-21,213160.9378432811,145
2018-01-28,214155.90003574092,145
2018-02-04,216744.39075362668,145
2018-02-11,221120.11587538602,145
2018-02-18,253552.8341441556,145
2018-02-25,258478.70208033625,145
2018-03-04,258859.77384212616,145
2018-03-11,253338.86242721704,145
2018-03-18,252971.65128090966,145
2018-03-25,254204.0798344076,145
2018-04-01,268987.1013093848,145
2018-04-08,293480.1506564715,145
2018-04-15,306800.6467264818,145
2018-04-22,337174.12537831964,145
2018-04-29,361072.79628774314,145
2018-05-06,400576.565427557,145
2018-05-13,430604.08486463246,145
2018-05-20,465497.72760002816,145
2018-05-27,487019.902833421,145
2018-06-03,480377.12244063686,145
2018-06-10,481517.17382463004,145
2018-06-17,465345.3309572706,145
2018-06-24,476738.771972766,145
2018-07-01,477278.8757318991,145
2018-07-08,475297.5180483029,145
2018-07-15,472429.5644325335,145
2018-07-22,474663.39288838784,145
2018-07-29,476168.68992993253,145
2018-08-05,476353.7402873642,145
2018-08-12,483615.5667177826,145
2018-08-19,482627.97092851636,145
2018-08-26,498643.961002789,145
2018-09-02,508020.68819453684,145
2018-09-09,496919.0394708422,145
2018-09-16,481519.66438650934,145
2018-09-23,478874.22447203676,145
2018-09-30,496769.28023722256,145
2018-10-07,444240.4519462383,145
2018-10-14,432117.9210113082,145
2018-10-21,436553.5000229512,145
2018-10-28,443517.104134649,145
2018-11-04,402546.6259010322,145
2018-11-11,378744.846361195,145
2018-11-18,351006.2257746991,145
2018-11-25,329798.90699672035,145
2018-12-02,308839.4808981863,145
2018-12-09,278834.8368247425,145
2018-12-16,250105.68907183563,145
2018-12-23,227744.9948030853,145
2018-12-30,205904.97191930047,145
2019-01-06,203727.90735133475,145
2019-01-13,206202.67096848605,145
2019-01-20,203084.7482192697,145
2019-01-27,203875.26362516423,145
2019-02-03,206987.85214273492,145
2019-02-10,206051.3678896268,145
2019-02-17,207010.19844754323,145
2019-02-24,208077.79088769294,145
2019-03-03,207794.0740024066,145
2019-03-10,204823.22446657898,145
2019-03-17,211178.89697603224,145
2019-03-24,212135.8114299438,145
2019-03-31,202474.09028949097,145
2019-04-07,220629.015061751,145
2019-04-14,233303.18674806075,145
2019-04-21,250229.11583288634,145
2019-04-28,249388.14470303088,145
2019-05-05,267384.2007817667,145
2019-05-12,281204.30012888316,145
2019-05-19,312299.5140623322,145
2019-05-26,333064.5964215996,145
2019-06-02,337153.84901857,145
2019-06-09,338028.04815666797,145
2019-06-16,342117.58487432706,145
2019-06-23,335154.0042514103,145
2019-06-30,337422.75813716813,145
2019-07-07,326369.6053044182,145
2019-07-14,300727.19895302114,145
2019-07-21,298471.53821642324,145
2019-07-28,292816.1824014603,145
2019-08-04,293635.1354677287,145
2019-08-11,298800.48543491034,145
2019-08-18,302939.8282146435,145
2019-08-25,312079.95932719344,145
2019-09-01,311718.4938933435,145
2019-09-08,311636.44801729335,145
2019-09-15,302477.2887455377,145
2019-09-22,304223.4008309777,145
2019-09-29,308988.9431872167,145
2019-10-06,302463.3272448378,145
2019-10-13,295340.0813590304,145
2019-10-20,300001.1280840257,145
2019-10-27,300908.37659616995,145
2019-11-03,290818.14519529906,145
2019-11-10,264221.57564443274,145
2019-11-17,246367.01734489627,145
2019-11-24,222038.57549019626,145
2019-12-01,200390.547777761,145
2019-12-08,185385.7100994891,145
2019-12-15,172703.74438707155,145
2019-12-22,166157.08916918244,145
2019-12-29,155178.54776823043,145
2020-01-05,154306.7968188506,145
2020-01-12,154967.58722885096,145
2020-01-19,160271.42387669822,145
2020-01-26,160747.5298435409,145
2020-02-02,161369.3632668938,145
2020-02-09,160353.3117251451,145
2020-02-16,163901.42786367293,145
2020-02-23,170322.64259592976,145
2020-03-01,170992.14126571847,145
2020-03-08,176141.29756018202,145
2020-03-15,195394.3102409814,145
2020-03-22,189925.8874889222,145
2020-03-29,187366.75044080178,145
2020-04-05,205470.01435401657,145
2020-04-12,218486.87263247502,145
2020-04-19,242302.5692505591,145
2020-04-26,263538.6789225036,145
2020-05-03,285002.06269160553,145
2020-05-10,306983.7739070869,145
2020-05-17,318619.5966211156,145
2020-05-24,349697.2673122086,145
2020-05-31,362027.43882903556,145
2020-06-07,369950.190178,145
2020-06-14,367573.65725826804,145
2020-06-21,358133.1997526941,145
2020-06-28,355358.3084753405,145
2020-07-05,357819.6205472137,145
2020-07-12,361823.5303212202,145
2020-07-19,376024.17603841034,145
2020-07-26,372485.36516399245,145
2020-08-02,373817.5598367581,145
2020-08-09,382835.6037074292,145
2020-08-16,374496.10330715036,145
2020-08-23,379137.6221567056,145
2020-08-30,375666.50002334797,145
2020-09-06,374028.15325578256,145
2020-09-13,368163.3096793588,145
2020-09-20,381069.9388454647,145
2020-09-27,381873.62867243134,145
2020-10-04,383869.98705001,145
2020-10-11,381759.84236212756,145
2020-10-18,375155.14143790945,145
2020-10-25,373948.0357227076,145
2020-11-01,352339.06724277564,145
2020-11-08,324884.9586808782,145
2020-11-15,301705.50373581453,145
2020-11-22,290799.67466839124,145
2020-11-29,264088.41808850376,145
2020-12-06,235120.76441228847,145
2020-12-13,214138.71556683598,145
2020-12-20,232869.54778233415,145
2020-12-27,213201.16499419094,145
2021-01-03,208364.01261636612,145
2021-01-10,210896.57168204506,145
2021-01-17,209895.1960370943,145
2021-01-24,210761.78579986768,145
2021-01-31,215032.71052257874,145
2021-02-07,221495.9627286986,145
2021-02-14,242880.19859471064,145
2021-02-21,240151.74471005957,145
2021-02-28,240016.64402796756,145
2021-03-07,246932.24339130407,145
2021-03-14,246669.07112943436,145
2021-03-21,286359.54676357924,145
2021-03-28,288904.38672439195,145
2021-04-04,305148.2418565534,145
2021-04-11,331329.5015387362,145
2021-04-18,352054.25460933405,145
2021-04-25,368809.81188566814,145
2021-05-02,406056.43386954267,145
2021-05-09,442787.15984638577,145
2021-05-16,487877.2640800012,145
2021-05-23,507947.4559266128,145
2021-05-30,551069.941095817,145
2021-06-06,545803.2753918817,145
2021-06-13,555632.0989370237,145
2021-06-20,558553.8754847908,145
2021-06-27,558525.0182937788,145
2021-07-04,564934.3863117414,145
2021-07-11,564441.1710144252,145
2021-07-18,567311.8569176021,145
2021-07-25,573303.9851808099,145
2021-08-01,582593.1918351077,145
2021-08-08,587269.223217347,145
2021-08-15,574747.2993118332,145
2021-08-22,581928.0997515244,145
2021-08-29,580869.0702665417,145
2021-09-05,586672.7263743704,145
2021-09-12,576441.3843049052,145
2021-09-19,588337.2799647581,145
2021-09-26,606047.7882501949,145
2021-10-03,598366.8319110418,145
2021-10-10,598450.6167003064,145
2021-10-17,597975.7221756271,145
2021-10-24,580985.3173938006,145
2021-10-31,596487.951362902,145
2021-11-07,535995.74058583,145
2021-11-14,491683.41645889764,145
2021-11-21,466641.4332066556,145
2021-11-28,426880.6938167787,145
2021-12-05,380259.4951028512,145
2021-12-12,322958.5899204138,145
2021-12-19,291570.22789864335,145
2021-12-26,266415.1677018157,145
2022-01-02,260422.09812367405,145
2022-01-09,263856.6176325795,145
2022-01-16,257999.41235407352,145
2022-01-23,255050.958451832,145
2022-01-30,252608.600527578,145
2022-02-06,291526.17041624675,145
2022-02-13,291296.8075916265,145
2022-02-20,290589.2640141378,145
2022-02-27,295977.48124803946,145
2022-03-06,288530.5294681416,145
2022-03-13,298057.0199460143,145
2022-03-20,296139.7007712851,145
2022-03-27,291777.03147276765,145
2022-04-03,319259.84850665525,145
2022-04-10,341102.6439380597,145
2022-04-17,364111.35802214267,145
2022-04-24,380585.6677884565,145
2022-05-01,399557.49451718346,145
2022-05-08,443980.6220954169,145
2022-05-15,491230.26891550346,145
2022-05-22,540560.0438204601,145
2022-05-29,575599.9314083535,145
2022-06-05,577281.3728200162,145
2022-06-12,569708.3323188837,145
2022-06-19,567048.8559026665,145
2022-06-26,571047.7354328685,145
2022-07-03,562527.8188768558,145
2022-07-10,556261.4720955577,145
2022-07-17,612370.2660719055,145
2022-07-24,617097.8982454804,145
2022-07-31,626577.5005004231,145
2022-08-07,649659.8602205307,145
2022-08-14,633229.8228410262,145
2022-08-21,623042.3122894418,145
2022-08-28,605221.0630399865,145
2022-09-04,611349.7898223937,145
2022-09-11,618269.9146472705,145
2022-09-18,598290.1639921198,145
2022-09-25,597811.3868958836,145
2022-10-02,608672.4109057023,145
2022-10-09,600512.2697249431,145
2022-10-16,589660.4058527855,145
2022-10-23,602714.5938226684,145
2022-10-30,602273.9188473554,145
2022-11-06,563835.5867502877,145
2022-11-13,525293.4074451092,145
2022-11-20,494700.34905341396,145
2022-11-27,457553.2923081856,145
2022-12-04,414149.7073419862,145
2022-12-11,378312.89714426233,145
2022-12-18,357945.1957586696,145
2022-12-25,340866.54050634097,145
2023-01-01,348204.3047575882,145
2023-01-08,338237.476215399,145
2023-01-15,341543.0621125941,145
2023-01-22,344730.6577892767,145
2023-01-29,344234.9021948534,145
2023-02-05,355977.8372736557,145
2023-02-12,355995.42343049514,145
2023-02-19,361054.3956529837,145
2023-02-26,364526.9377247321,145
2023-03-05,369762.67388043134,145
2023-03-12,372795.4484612436,145
2023-03-19,364075.50569702766,145
2023-03-26,358461.2533684359,145
2023-04-02,393763.01093796466,145
2023-04-09,421310.16020926664,145
2023-04-16,457936.49167666375,145
2023-04-23,487391.7728520283,145
2023-04-30,506677.1327327477,145
2023-05-07,558636.4810452324,145
2023-05-14,601514.1173862636,145
2023-05-21,632897.4867705663,145
2023-05-28,678773.5802967389,145
2023-06-04,680015.0356395465,145
2023-06-11,674799.7763373216,145
2023-06-18,652814.369002991,145
2023-06-25,652548.9569585557,145
2023-07-02,646418.1213933214,145
2023-07-09,642321.8181363164,145
2023-07-16,623645.1937192652,145
2023-07-23,615771.5412491153,145
2023-07-30,633811.4255319623,145
2023-08-06,640075.874421275,145
2023-08-13,654306.5725756892,145
2023-08-20,664287.6456768296,145
2023-08-27,682011.1794735402,145
2023-09-03,683953.6905028786,145
2023-09-10,696699.4365846883,145
2023-09-17,695645.781595335,145
2023-09-24,707188.5153311724,145
2023-10-01,695227.848791736,145
2023-10-08,671523.8687868193,145
2023-10-15,674373.2437040411,145
2023-10-22,674605.0123750425,145
2023-10-29,656786.6187574697,145
2023-11-05,597338.5705688685,145
2023-11-12,560104.8646003248,145
2023-11-19,501292.95687276823,145
2023-11-26,481802.0363635972,145
2023-12-03,447023.7220599536,145
2023-12-10,411333.84751675255,145
2023-12-17,371666.54467095813,145
2023-12-24,341869.4086733675,145
2023-12-31,303023.0157017128,145
2024-01-07,263282.96832857956,145
2024-01-14,270040.5587490716,145
2024-01-21,269001.8193903425,145
2024-01-28,274052.60177413566,145
2024-02-04,275592.56423455506,145
2024-02-11,281027.33632780006,145
2024-02-18,274006.224235813,145
2024-02-25,267558.2061681221,145
2024-03-03,270076.10964786325,145
2024-03-10,260146.13903617708,145
2024-03-17,259724.75901173733,145
2024-03-24,257598.27654042168,145
2024-03-31,262664.9779611451,145
2024-04-07,288494.6245313342,145
2024-04-14,310582.70801248425,145
2024-04-21,347187.79088294,145
2024-04-28,375628.275961391,145
2024-05-05,405351.18476807425,145
2024-05-12,439009.6737266667,145
2024-05-19,478985.42999921757,145
2024-05-26,523979.8061664955,145
2024-06-02,520563.9781113648,145
2024-06-09,516644.7823007586,145
2024-06-16,518926.11718424794,145
2024-06-23,515022.31375042,145
2024-06-30,513945.4910636246,145
2024-07-07,506007.10773210187,145
2024-07-14,513023.6226241666,145
2024-07-21,523668.0786426974,145
2024-07-28,513380.0831762383,145
2024-08-04,517769.6843541553,145
2024-08-11,523290.2806841916,145
2024-08-18,529325.243390086,145
2024-08-25,524767.113772302,145
2024-09-01,508784.66151434975,145
2024-09-08,517863.16569802846,145
2024-09-15,527635.4846753465,145
2024-09-22,524203.4089313378,145
2024-09-29,475523.74561472476,145
2024-10-06,488167.7984435224,145
2024-10-13,472918.18160151655,145
2024-10-20,480623.59130383015,145
2024-10-27,486818.0954346797,145
2024-11-03,456696.8492075041,145
2024-11-10,412134.9771167343,145
2024-11-17,372598.14466133027,145
2024-11-24,333492.74056566996,145
2024-12-01,316046.508974504,145
2024-12-08,289304.064309405,145
2024-12-15,258271.36767230355,145
2024-12-22,257338.0,145
2018-01-07,496184.5370819503,146
2018-01-14,497013.5399253321,146
2018-01-21,502576.64264280035,146
2018-01-28,508396.16980718926,146
2018-02-04,511696.8193863761,146
2018-02-11,519691.4597215858,146
2018-02-18,519853.7564450448,146
2018-02-25,526310.9079756592,146
2018-03-04,535950.8810244291,146
2018-03-11,527165.0307406831,146
2018-03-18,529524.3050082787,146
2018-03-25,533721.7257109486,146
2018-04-01,581931.1320843615,146
2018-04-08,624913.5173014143,146
2018-04-15,656091.832827479,146
2018-04-22,694650.689225422,146
2018-04-29,766190.5431524076,146
2018-05-06,808219.4991553229,146
2018-05-13,890711.2937126906,146
2018-05-20,994004.0151927155,146
2018-05-27,1089819.826963126,146
2018-06-03,1067560.7832053835,146
2018-06-10,1072099.645050731,146
2018-06-17,1047703.523997572,146
2018-06-24,1032370.1261132449,146
2018-07-01,1034289.8779434031,146
2018-07-08,1069905.1164901077,146
2018-07-15,1079362.604372877,146
2018-07-22,1094150.9486081768,146
2018-07-29,1144172.5021372896,146
2018-08-05,1152144.12156226,146
2018-08-12,1158875.7504588263,146
2018-08-19,1165954.5321534267,146
2018-08-26,1164334.5819573728,146
2018-09-02,1249620.5309868115,146
2018-09-09,1234140.823463529,146
2018-09-16,1247488.4792988144,146
2018-09-23,1294020.196382441,146
2018-09-30,1297197.3287064398,146
2018-10-07,1278204.5697772107,146
2018-10-14,1287420.5596048092,146
2018-10-21,1319842.894136695,146
2018-10-28,1305091.8822834487,146
2018-11-04,1192920.7051839933,146
2018-11-11,1114247.6841256886,146
2018-11-18,1013114.0314392893,146
2018-11-25,962725.4825097657,146
2018-12-02,873068.3310587488,146
2018-12-09,790019.5841715416,146
2018-12-16,756909.7386369639,146
2018-12-23,703419.8405085248,146
2018-12-30,643511.4055183172,146
2019-01-06,658852.9438578002,146
2019-01-13,655395.8269689393,146
2019-01-20,633596.200711883,146
2019-01-27,623709.6792332989,146
2019-02-03,624746.3963301651,146
2019-02-10,626988.670646905,146
2019-02-17,614018.567183037,146
2019-02-24,622337.0734662348,146
2019-03-03,611178.7689267697,146
2019-03-10,623478.0806648358,146
2019-03-17,620416.0211019033,146
2019-03-24,584507.3489532854,146
2019-03-31,569747.6455592097,146
2019-04-07,610327.8660410867,146
2019-04-14,648746.6869073082,146
2019-04-21,683024.0082336148,146
2019-04-28,744074.4167109153,146
2019-05-05,799925.7586206208,146
2019-05-12,840689.0999837058,146
2019-05-19,898452.9602650576,146
2019-05-26,968992.5946820807,146
2019-06-02,999248.8076030044,146
2019-06-09,989050.8718601161,146
2019-06-16,1000305.3454900268,146
2019-06-23,990770.2849217926,146
2019-06-30,1023737.0762710789,146
2019-07-07,1012566.2034952551,146
2019-07-14,984545.909170065,146
2019-07-21,1044815.7086177483,146
2019-07-28,1056950.5232149533,146
2019-08-04,1043137.8410663283,146
2019-08-11,1044250.7098551975,146
2019-08-18,1029750.5597381884,146
2019-08-25,1003890.057860183,146
2019-09-01,1007695.7203239418,146
2019-09-08,1032584.3414337172,146
2019-09-15,1136804.8768872484,146
2019-09-22,1143052.1893955239,146
2019-09-29,1168524.2773161812,146
2019-10-06,1187754.941436768,146
2019-10-13,1146306.0518582254,146
2019-10-20,1166496.4745812276,146
2019-10-27,1192629.5185250724,146
2019-11-03,1145018.1827066103,146
2019-11-10,1063539.2595134417,146
2019-11-17,972569.0307699,146
2019-11-24,905293.2068775836,146
2019-12-01,834525.1751425907,146
2019-12-08,780263.4965955302,146
2019-12-15,721803.5612653939,146
2019-12-22,672929.2244330759,146
2019-12-29,636086.2763379479,146
2020-01-05,639480.5077799245,146
2020-01-12,648294.0828282477,146
2020-01-19,643203.8797914637,146
2020-01-26,732990.0917102206,146
2020-02-02,805177.7556306104,146
2020-02-09,781500.1262305666,146
2020-02-16,795073.9059223825,146
2020-02-23,790242.4813547138,146
2020-03-01,771247.3280908284,146
2020-03-08,764119.4545609093,146
2020-03-15,770551.3831406623,146
2020-03-22,787668.6728827283,146
2020-03-29,792671.1140512287,146
2020-04-05,858258.0703537315,146
2020-04-12,913719.1473286583,146
2020-04-19,954965.3544601672,146
2020-04-26,1039152.923735487,146
2020-05-03,1104918.5357989308,146
2020-05-10,1210889.052623995,146
2020-05-17,1306053.1689055876,146
2020-05-24,1401777.690824537,146
2020-05-31,1481798.8467572522,146
2020-06-07,1491923.6690828702,146
2020-06-14,1496730.2734745785,146
2020-06-21,1512244.3960134026,146
2020-06-28,1686188.2837482356,146
2020-07-05,1699428.3558388643,146
2020-07-12,1704838.6849290389,146
2020-07-19,1665347.4183638075,146
2020-07-26,1671497.1137137467,146
2020-08-02,1668213.919472578,146
2020-08-09,1677499.6649893173,146
2020-08-16,1672137.338373669,146
2020-08-23,1690172.2471137454,146
2020-08-30,1696910.3325824556,146
2020-09-06,1669323.838155076,146
2020-09-13,1680989.1140714618,146
2020-09-20,1690780.219323814,146
2020-09-27,1667832.9283574466,146
2020-10-04,1641197.3012586625,146
2020-10-11,1675822.621416345,146
2020-10-18,1631062.0985824154,146
2020-10-25,1622130.8592035684,146
2020-11-01,1518100.5794004677,146
2020-11-08,1463386.5911651875,146
2020-11-15,1320841.603864384,146
2020-11-22,1248630.2328962705,146
2020-11-29,1184102.9271475885,146
2020-12-06,1105355.1773435667,146
2020-12-13,1037440.8861204827,146
2020-12-20,990745.2728312818,146
2020-12-27,933553.0446592747,146
